TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
Supermicro,"SuperServer 1027GR-TSF (X9DRG-HF, Intel Xeon E5-2630L, 2.5GHz)",Yes,12,2,6,2,60.3&nbsp;,64.0&nbsp;
Supermicro,"SuperWorkstation 7047GR-TRF (X9DRG-QF, Intel Xeon E5-2640)",Yes,12,2,6,2,70.3&nbsp;,73.4&nbsp;
Supermicro,"SuperServer 6017R-TDF (X9DRD-iF, Intel Xeon E5-2650L)",Yes,16,2,8,2,58.6&nbsp;,62.1&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1240)",Yes,4,1,4,2,60.8&nbsp;,62.8&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1270)",Yes,4,1,4,2,61.9&nbsp;,63.7&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel G840)",Yes,2,1,2,1,41.5&nbsp;,42.3&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel G850)",Yes,2,1,2,1,42.5&nbsp;,43.4&nbsp;
Supermicro,"SuperServer SYS-8027R-7RFT+ (X9QR7-TF+, Intel E5-4650)",Yes,32,4,8,2,60.3&nbsp;,64.7&nbsp;
Supermicro,"SuperWorkstation 7047GR-TRF (X9DRG-QF, Intel Xeon E5-2620)",Yes,12,2,6,2,61.1&nbsp;,64.2&nbsp;
Supermicro,"SuperWorkstation 7047GR-TRF (X9DRG-QF, Intel Xeon E5-2650L)",Yes,16,2,8,2,59.3&nbsp;,62.9&nbsp;
Supermicro,"SuperServer 5037A-i (X9SRA, Intel Xeon E5-1660)",Yes,6,1,6,2,81.6&nbsp;,84.5&nbsp;
Supermicro,"SuperWorkstation 7047GR-TRF (X9DRG-QF, Intel Xeon E5-2660)",Yes,16,2,8,2,73.4&nbsp;,77.6&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1220LV2)",Yes,2,1,2,2,53.3&nbsp;,54.6&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1220V2)",Yes,4,1,4,1,64.4&nbsp;,66.2&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1230V2)",Yes,4,1,4,2,66.6&nbsp;,68.5&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1280V2)",Yes,4,1,4,2,69.5&nbsp;,71.5&nbsp;
Supermicro,"SuperServer 5037MC-H8TRF (X9SCD-F single node, Intel E3-1280V2)",Yes,4,1,4,2,69.5&nbsp;,71.5&nbsp;
Supermicro,SuperServer 5017C-LF (X9SCL-F. Intel Xeon E3-1220LV2),Yes,2,1,2,2,53.4&nbsp;,54.8&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel E3-1260L)",Yes,4,1,4,2,53.2&nbsp;,55.7&nbsp;
Supermicro,"SuperWorkstation 7047GR-TRF (X9DRG-QF, Intel Xeon E5-2667)",Yes,12,2,6,2,80.3&nbsp;,84.5&nbsp;
Supermicro,"SuperServer 6072R-73DARF (X9DRD-7LN4F, Intel Xeon E5-2650L)",Yes,16,2,8,2,58.8&nbsp;,62.4&nbsp;
Supermicro,"SuperWorkstation 7047GR-TRF (X9DRG-QF, Intel Xeon E5-2665)",Yes,16,2,8,2,75.2&nbsp;,79.6&nbsp;
Supermicro,"Supermicro C7P67 motherboard (Intel Core i7-2700K, 3.50 GHz)",Yes,4,1,4,2,63.5&nbsp;,65.3&nbsp;
Supermicro,"Supermicro C7Q67 motherboard (Intel Core i7-2700K, 3.50 GHz)",Yes,4,1,4,2,59.4&nbsp;,61.1&nbsp;
Supermicro,"SuperServer 6017R-TDF (X9DRD-iF, Intel Xeon E5-2690)",Yes,16,2,8,2,84.7&nbsp;,89.7&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel Xeon E3-1240 v2)",Yes,4,1,4,2,67.8&nbsp;,69.5&nbsp;
Supermicro,"SuperServer 1017C-TF (X9SCL-F, Intel Xeon E3-1265L v2)",Yes,4,1,4,2,62.9&nbsp;,65.1&nbsp;
Supermicro,"Supermicro C7P67 motherboard (Intel Core i7-3770, 3.40 GHz)",Yes,4,1,4,2,70.4&nbsp;,72.2&nbsp;
Supermicro,"SuperServer 7047R-TXRF (X9DRX+-F, Intel Xeon E5-2620)",Yes,12,2,6,2,60.9&nbsp;,64.2&nbsp;
Supermicro,SuperServer 5017C-LF (X9SCL-F. Intel Xeon E3-1265LV2),Yes,4,1,4,2,62.7&nbsp;,65.2&nbsp;
Supermicro,"SuperServer 5017C-MF (X9SCL-F, Intel E3-1240)",Yes,4,1,4,2,57.5&nbsp;,58.9&nbsp;
Supermicro,Motherboard X9SCA-F (Intel Xeon E3-1280 v2),Yes,4,1,4,2,69.6&nbsp;,71.6&nbsp;
Supermicro,"SuperServer 7047R-TXRF (X9DRX+-F, Intel Xeon E5-2650)",Yes,16,2,8,2,68.3&nbsp;,72.4&nbsp;
Supermicro,"SuperServer 2027R-WRF (X9DRW-iF, Intel Xeon E5-2650)",Yes,16,2,8,2,69.2&nbsp;,73.3&nbsp;
Supermicro,"SuperServer 7047R-TXRF (X9DRX+-F, Intel Xeon E5-2640)",Yes,12,2,6,1,70.1&nbsp;,73.7&nbsp;
Supermicro,"SuperServer 7047R-TXRF (X9DRX+-F, Intel Xeon E5-2665)",Yes,16,2,8,2,74.9&nbsp;,79.2&nbsp;
Supermicro,Supermicro C7Q67 motherboard (Intel Core i5-2500K),Yes,4,1,4,1,56.4&nbsp;,58.1&nbsp;
Supermicro,"SuperServer 6017R-TDF (X9DRD-iF, Intel Xeon E5-2667)",Yes,12,2,6,2,79.1&nbsp;,83.1&nbsp;
Supermicro,"SuperServer 5086B-TRF (X8OBN-F, Intel E7-8870)",Yes,80,8,10,2,45.8&nbsp;,49.1&nbsp;
Supermicro,"SuperServer 6027R-N3RF4+ (X9DRW-3LN4F+, Intel E5-2620)",Yes,12,2,6,2,61.8&nbsp;,65.2&nbsp;
Supermicro,"SuperServer 7047R-72RF (X9DRH-7F, Intel E5-2620)",Yes,12,2,6,2,62.0&nbsp;,65.3&nbsp;
Supermicro,"SuperServer 5086B-TRF (X8OBN-F, Intel E7-8837)",Yes,64,8,8,1,45.5&nbsp;,48.5&nbsp;
Supermicro,"SuperServer 6017B-MTRF (X9DBL-iF, Intel Xeon E5-2470)",Yes,16,2,8,2,66.4&nbsp;,69.9&nbsp;
Supermicro,"SuperServer 6017B-URF(X9DBU-IF, Intel Xeon E5-2470)",Yes,16,2,8,2,66.4&nbsp;,69.9&nbsp;
Supermicro,"SuperServer 7046A-HR+F (X8DAH+-F, Intel Xeon X5698)",Yes,4,2,2,2,64.0&nbsp;,65.8&nbsp;
Supermicro,"Supermicro X9SAE-V motherboard (Intel Core i7-3770T, 2.50 GHz)",Yes,4,1,4,2,63.3&nbsp;,65.7&nbsp;
Supermicro,"SuperServer 5037A-iL (X9SAE, Intel Xeon E3-1290 v2)",Yes,4,1,4,2,70.1&nbsp;,72.2&nbsp;
Supermicro,"SuperServer 5037A-iL (X9SAE, Intel Xeon E3-1270 v2)",Yes,4,1,4,2,68.1&nbsp;,70.4&nbsp;
Supermicro,"SuperServer 5037A-iL (X9SAE, Intel Xeon E3-1280 v2)",Yes,4,1,4,2,69.0&nbsp;,71.0&nbsp;
Supermicro,"SuperServer 7047R-TRF (X9DRI-F, Intel E5-2620)",Yes,12,2,6,2,62.0&nbsp;,65.3&nbsp;
Supermicro,"SuperServer 2027R-N3RF4+ (X9DRW-3LN4F+, Intel E5-2660)",Yes,16,2,8,2,73.8&nbsp;,78.0&nbsp;
Supermicro,"SuperServer 2027R-72RFTP+ (X9DRW-7TPF+, Intel Xeon E5-2690)",Yes,16,2,8,2,86.4&nbsp;,91.4&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2620, 2.00 GHz)",Yes,12,2,6,2,64.4&nbsp;,66.3&nbsp;
Supermicro,"SuperServer 6047R-E1R36N (X9DRi-LN4F+, Intel E5-2680)",Yes,16,2,8,2,81.7&nbsp;,86.2&nbsp;
Supermicro,"SuperServer 5018D-MTF (X10SLM-F, Intel Xeon E3-1240 v3, 3.40 GHz)",Yes,4,1,4,2,71.9&nbsp;,73.3&nbsp;
Supermicro,"SuperServer 5018D-MTF (X10SLM-F, Intel Xeon E3-1280 v3, 3.60 GHz)",Yes,4,1,4,2,73.8&nbsp;,75.8&nbsp;
Supermicro,"SuperServer 5018D-MTRF (X10SLM-F, Intel Xeon E3-1240 v3, 3.40 GHz)",Yes,4,1,4,2,72.0&nbsp;,73.3&nbsp;
Supermicro,"SuperServer 5018D-MTRF (X10SLM-F, Intel Xeon E3-1280 v3, 3.60 GHz)",Yes,4,1,4,2,73.8&nbsp;,75.7&nbsp;
Supermicro,"SuperServer 5038AD-T (C7Z87-OCE, Intel Core i7-4770, 3.40 GHz)",Yes,4,1,4,2,73.1&nbsp;,74.6&nbsp;
Supermicro,"SuperServer 5038AD-T (C7Z87-OCE, Intel Core i5-4670K, 3.40 GHz)",Yes,4,1,4,1,69.6&nbsp;,72.1&nbsp;
Supermicro,"SuperServer 5038D-I (X10SLL-F, Intel Xeon E3-1285 v3, 3.60 GHz)",Yes,4,1,4,2,73.4&nbsp;,74.9&nbsp;
Supermicro,"SuperServer 5038D-I (X10SLL-F, Intel Xeon E3-1230L v3, 1.80 GHz)",Yes,4,1,4,2,57.2&nbsp;,58.8&nbsp;
Supermicro,"SuperWorkstation 5038A-iL (X10SAE, Intel Core i7-4770, 3.40 GHz)",Yes,4,1,4,2,72.8&nbsp;,74.3&nbsp;
Supermicro,"SuperWorkstation 5038A-iL (X10SAE, Intel Core i5-4430, 3.00 GHz)",Yes,4,1,4,1,64.5&nbsp;,65.9&nbsp;
Supermicro,"SuperServer 1018D-73MTF (X10SL7-F, Intel Xeon E3-1220 v3)",Yes,4,1,4,1,68.0&nbsp;,69.8&nbsp;
Supermicro,"SuperServer 1018D-73MTF (X10SL7-F, Intel Xeon E3-1240 v3)",Yes,4,1,4,2,71.7&nbsp;,73.4&nbsp;
Supermicro,"SuperServer 5038ML-H12TRF (X10SLE-F single node, Intel E3-1285L v3)",Yes,4,1,4,2,70.8&nbsp;,73.7&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2667, 2.90 GHz)",Yes,12,2,6,2,84.6&nbsp;,87.3&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2660, 2.20 GHz)",Yes,16,2,8,2,77.4&nbsp;,80.1&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2640, 2.50 GHz)",Yes,12,2,6,2,75.0&nbsp;,77.3&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2650L, 1.80 GHz)",Yes,16,2,8,2,63.0&nbsp;,64.6&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2690, 2.90 GHz)",Yes,16,2,8,2,90.7&nbsp;,94.5&nbsp;
Supermicro,"SuperServer 6017TR-TQF (X9DRT-IBQF, Intel Xeon E5-2630L, 2.00 GHz)",Yes,12,2,6,2,65.5&nbsp;,67.5&nbsp;
Supermicro,"SuperServer 5018D-TLN4F (X10SLM+-LN4F, Intel Xeon E3-1230 v3)",Yes,4,1,4,2,70.5&nbsp;,72.2&nbsp;
Supermicro,"SuperServer 1018D-73MTF (X10SL7-F, Intel Xeon E3-1280 v3)",Yes,4,1,4,2,74.2&nbsp;,75.9&nbsp;
Supermicro,"SuperServer 1018D-73MTF (X10SL7-F , Intel Xeon E3-1230 v3)",Yes,4,1,4,2,70.5&nbsp;,72.3&nbsp;
Supermicro,"SuperServer 1018D-73MTF (X10SL7-F , Intel Xeon E3-1270 v3)",Yes,4,1,4,2,73.0&nbsp;,74.8&nbsp;
Supermicro,"SuperServer 5018D-TLN4F (X10SLM+-LN4F , Intel Xeon E3-1240 v3)",Yes,4,1,4,2,71.8&nbsp;,73.6&nbsp;
Supermicro,"SuperServer 5018D-TLN4F (X10SLM+-LN4F , Intel Xeon E3-1270 v3)",Yes,4,1,4,2,73.0&nbsp;,74.8&nbsp;
Supermicro,"SuperServer 5038ML-H12TRF (X10SLE-F single node, Intel Xeon E3-1230 v3)",Yes,4,1,4,2,70.4&nbsp;,72.2&nbsp;
Supermicro,"SuperServer 5038ML-H12TRF (X10SLE-F single node, Intel Xeon E3-1240 v3)",Yes,4,1,4,2,71.6&nbsp;,73.6&nbsp;
Supermicro,"SuperServer 1027TR-TF (X9DRT-F, Intel Xeon E5-2697 v2)",Yes,24,2,12,1,92.9&nbsp;,97.6&nbsp;
Supermicro,"SuperServer F627R2-F72+ (X9DRFF-7+ , Intel Xeon E5-2690 v2)",Yes,20,2,10,1,104&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer F627R2-F72+ (X9DRFF-7+ , Intel Xeon E5-2695 v2)",Yes,24,2,12,1,94.0&nbsp;,98.4&nbsp;
Supermicro,"SuperServer F627G2-FT+ (X9DRFF-iG+ , Intel Xeon E5-2667 v2)",Yes,16,2,8,1,108&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2027GR-TRF (X9DRG-HF , Intel Xeon E5-2667 v2)",Yes,16,2,8,1,107&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2027TR-H72RF+ (X9DRT-HF+ , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.0&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6027R-TRF (X9DRi-F , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.6&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2027GR-TRF (X9DRG-HF , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.2&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer F627G2-FTPT+ (X9DRFF-iTG+ , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.1&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6072R-WRF (X9DRW-iF, Intel Xeon E5-2697 v2)",Yes,24,2,12,1,99.4&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer 6017R-72RFTP (X9DRW-7TPF , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.4&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer 7047R-72RFT (X9DRH-7TF , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.8&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro (X9DRL-3F , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,96.9&nbsp;,102&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6027R-TRF (X9DRi-f , Intel Xeon E5-2620 v2 )",Yes,12,2,6,1,73.4&nbsp;,76.2&nbsp;
Supermicro,"SuperServer 6027R-TRF (X9DRi-F , Intel Xeon E5-2650 v2)",Yes,16,2,8,1,94.7&nbsp;,99.0&nbsp;
Supermicro,"SuperServer 6027R-TRF (X9DRi-F , Intel Xeon E5-2670 v2)",Yes,20,2,10,1,96.3&nbsp;,101&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6072R-WRF (X9DRW-iF, Intel Xeon E5-2697 v2, 2.70 GHz)",Yes,24,2,12,1,99.6&nbsp;,105&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer SYS-7047R-TRF (X9DRi-F, Intel Xeon E5-2670 v2)",Yes,20,2,10,1,96.3&nbsp;,101&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer SYS-7047R-TRF (X9DRi-F, Intel Xeon E5-2650 v2)",Yes,16,2,8,1,94.2&nbsp;,98.7&nbsp;
Supermicro,"SuperServer SYS-7047R-TRF (X9DRi-F, Intel Xeon E5-2620 v2)",Yes,12,2,6,1,72.5&nbsp;,75.4&nbsp;
Supermicro,"Supermicro SuperServer 1027R-WC1R (X9DRW-CT31 , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.4&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro 6027R-3RF4+ (X9DR3-LN4F+ , Intel Xeon E5-2697 v2)",Yes,24,2,12,1,98.1&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer 6027R-72RFT+ (X9DR7-TF+, Intel Xeon E5-2697 v2)",Yes,24,2,12,1,97.4&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer F627R3-R72B+ (X9DRFR, Intel Xeon E5-2697 v2)",Yes,24,2,12,1,97.1&nbsp;,102&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer 6027R-N3RF4+ (X9DRW-3LN4F+, Intel Xeon E5-2697 v2)",Yes,24,2,12,1,97.5&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6027AX-TRF (X9DAX-iF, Intel Xeon E5-2697 v2, 2.70 GHz)",Yes,24,2,12,1,NC&nbsp;&nbsp;,NC&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer 2027R-N3RF4+ (X9DRW-3LN4F+, Intel Xeon E5-2620 v2)",Yes,12,2,6,1,73.4&nbsp;,76.1&nbsp;
Supermicro,"Supermicro SuperServer 2027R-N3RF4+ (X9DRW-3LN4F+, Intel Xeon E5-2650 v2)",Yes,16,2,8,1,94.6&nbsp;,98.7&nbsp;
Supermicro,"Supermicro SuperServer 2027R-N3RF4+ (X9DRW-3LN4F+, Intel Xeon E5-2670 v2)",Yes,20,2,10,1,95.6&nbsp;,99.4&nbsp;
Supermicro,"SuperServer 2027GR-TRTH2+ (X9DRG-HF+ii , Intel Xeon E5-2697 v2, 2.70 GHz)",Yes,24,2,12,1,99.1&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 7047A-T (X9DAi , Intel Xeon E5-2697 v2, 2.70 GHz)",Yes,24,2,12,1,99.4&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"Supermicro SuperServer 1027R-WRF4+ (X9DRW-3LN4F+, Intel Xeon E5-2620 v2)",Yes,12,2,6,1,73.4&nbsp;,76.2&nbsp;
Supermicro,"Supermicro SuperServer 1027R-WRF4+ (X9DRW-3LN4F+, Intel Xeon E5-2650 v2)",Yes,16,2,8,1,95.1&nbsp;,99.4&nbsp;
Supermicro,"Supermicro SuperServer 1027R-WRF4+ (X9DRW-3LN4F+, Intel Xeon E5-2670 v2)",Yes,20,2,10,1,96.1&nbsp;,101&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 1018D-73MTF (X10SL7-F , Intel Xeon E3-1281 v3)",Yes,4,1,4,2,77.5&nbsp;,78.8&nbsp;
Supermicro,"SuperServer 5038ML-H8TRF (X10SLD-F single node, Intel Xeon E3-1281 v3)",Yes,4,1,4,2,77.4&nbsp;,78.6&nbsp;
Supermicro,"Supermicro SuperServer 4047R-7JRFT X9QR7-JTF, Intel Xeon E5-4610 v2)",Yes,32,4,8,1,74.3&nbsp;,77.8&nbsp;
Supermicro,"Supermicro SuperServer 2027R-72RFTP+ (X9DRW-7TPF+ , Intel Xeon E5-2660 v2)",Yes,20,2,10,1,88.2&nbsp;,92.4&nbsp;
Supermicro,"SuperServer 8027R-7RFT+ (X9QR7-TF+ , Intel E5-4640 v2)",Yes,40,4,10,1,79.7&nbsp;,81.9&nbsp;
Supermicro,"(A1SAi-2750F , Intel Atom C2750)",Yes,8,1,8,1,23.0&nbsp;,23.3&nbsp;
Supermicro,"SuperServer 2018TP-DTR (X10DRT-P , Intel Xeon E5-2667 v3)",Yes,16,2,8,1,113&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2630 v3)",Yes,16,2,8,1,101&nbsp;&nbsp;&nbsp;,106&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2640 v3)",Yes,16,2,8,1,105&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2670 v3)",Yes,24,2,12,1,106&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2690 v3)",Yes,24,2,12,1,113&nbsp;&nbsp;&nbsp;,118&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028R-TR (X10DRi, Intel Xeon E5-2643 v3)",Yes,12,2,6,1,111&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2667 v3)",Yes,16,2,8,1,115&nbsp;&nbsp;&nbsp;,120&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2695 v3)",Yes,28,2,14,1,105&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2697 v3)",Yes,28,2,14,1,111&nbsp;&nbsp;&nbsp;,116&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028R-TR (X10DRI , Intel Xeon E5-2640 v3)",Yes,16,2,8,1,102&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028R-TR (X10DRi, Intel Xeon E5-2697 v3)",Yes,28,2,14,1,109&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028R-WTR (X10DRW-iT , Intel Xeon E5-2697 v3)",Yes,28,2,14,2,106&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer F618R2-FC0 (X10DRFF-C , Intel Xeon E5-2699 v3)",Yes,36,2,18,2,105&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Supermicro,"SuperStorage Server 5048R-E1CR36L (X10SRH-CF/CLN4F , Intel Xeon E5-2697 v3)",Yes,14,1,14,2,99.4&nbsp;,103&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 5018GR-T (X10SRG-F , Intel Xeon E5-2697 v3)",Yes,14,1,14,1,99.9&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028R-WTR (X10DRW-iT , Intel Xeon E5-2667 v3)",Yes,16,2,8,2,113&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;
Supermicro,"GPU SuperWorkstation 7048GR-TR (X10DRG-Q , Intel Xeon E5-2697 v3)",Yes,28,2,14,2,108&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2603 v3)",Yes,12,2,6,1,56.9&nbsp;,58.5&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2620 v3)",Yes,12,2,6,1,95.3&nbsp;,100&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2680 v3)",Yes,24,2,12,1,110&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTFR (X10DRT-PIBF , Intel Xeon E5-2643 v3)",Yes,12,2,6,1,113&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028UX-TR4 (X10DRU-X , Intel Xeon E5-2667 v3)",Yes,16,2,8,1,117&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTFR (X10DRT-PIBF , Intel Xeon E5-2660 v3)",Yes,20,2,10,1,109&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 1028R-TDW (X10DDW-i , Intel Xeon E5-2680 v3)",Yes,24,2,12,2,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 1028GR-TR (X10DRG-H , Intel Xeon E5-2680 v3)",Yes,24,2,12,1,112&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 1028GR-TR (X10DRG-H , Intel Xeon E5-2690 v3)",Yes,24,2,12,1,115&nbsp;&nbsp;&nbsp;,120&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2609 v3)",Yes,12,2,6,1,64.3&nbsp;,66.2&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2623 v3)",Yes,8,2,4,1,95.4&nbsp;,99.0&nbsp;
Supermicro,"SuperServer 6028TP-HTR (X10DRT-P , Intel Xeon E5-2683 v3)",Yes,28,2,14,1,99.5&nbsp;,104&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer F628R3-R72BPT+ (X10DRFR-T , Intel Xeon E5-2643 v3)",Yes,12,2,6,1,106&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 7048R-C1RT (X10DRH-CT , Intel Xeon E5-2667 v3)",Yes,16,2,8,1,112&nbsp;&nbsp;&nbsp;,116&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2028R-C1R4+ (X10DRC-LN4+ , Intel Xeon E5-2660 v3)",Yes,20,2,10,1,104&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer F628R3-R72BPT+ (X10DRFR-T , Intel Xeon E5-2667 v3)",Yes,16,2,8,1,111&nbsp;&nbsp;&nbsp;,116&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2028UT-BTNRT (X10DBT-T , Intel Xeon E7-2880 v2)",Yes,30,2,15,1,94.0&nbsp;,98.9&nbsp;
Supermicro,"SuperServer 2028UT-BTNRT (X10DBT-T , Intel Xeon E7-2870 v2)",Yes,30,2,15,1,90.5&nbsp;,94.9&nbsp;
Supermicro,"SuperServer 6018R-MT (X10DRL-i , Intel Xeon E5-2643 v3)",Yes,12,2,6,1,107&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 7048R-C1R (X10DRH-C , Intel Xeon E5-2643 v3)",Yes,12,2,6,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6018R-MT (X10DRL-i , Intel Xeon E5-2667 v3)",Yes,16,2,8,1,110&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2028TR-H72FR (X10DRT-HIBF , Intel Xeon E5-2670 v3)",Yes,24,2,12,1,102&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 2028TR-H72FR (X10DRT-HIBF , Intel Xeon E5-2680 v3)",Yes,24,2,12,1,107&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;
Supermicro,"SuperServer 6018R-TDTP (X10DRD-LTP , Intel Xeon E5-2660 v3)",Yes,20,2,10,2,108&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;
